"SubjectID","Text","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","mem.age","CDI_coded","cond_p","Study_Code","mem_age","allWC"
49,"i bought my house in 2015 before i turned thirty. this was something that i vowed to do. i was very proud because i was at a point in my life where i was able to do it. it was a great purchase and it is a great house.",15.53,5.14,94.52,99,12.25,6.12,95.92,71.43,28.57,16.33,16.33,0,0,0,0,12.24,6.12,12.24,16.33,4.08,4.08,0,20.41,6.12,2.04,2.04,4.08,0,6.12,6.12,0,0,0,0,0,0,0,0,0,4.08,0,2.04,0,2.04,0,0,0,0,0,0,2.04,0,2.04,0,0,8.16,0,4.08,0,4.08,0,14.29,6.12,0,14.29,2.04,10.2,2.04,0,0,4.08,4.08,0,0,0,0,0,0,0,0,8.16,8.16,0,0,0,0,0,0,0,0,0,0,47,-4.7,-1,"ProudEM",NA,49
5,"After my dad died, my mother had a male friend who came over all the time to help her. This was within weeks after my dad died. It made me very angry and I was very rude to him and my mother. He came over when I was at my mom's house and I completely ignored him and I yelled at my mom and told her she had always been a horrible mother. When I think back on it, I just cringe.",12.53,72.89,91.58,1,16.4,3.66,98.78,65.85,28.05,23.17,15.85,0,0,7.32,0,4.88,3.66,12.2,7.32,8.54,8.54,0,18.29,6.1,2.44,3.66,0,1.22,6.1,0,6.1,1.22,3.66,0,21.95,8.54,1.22,9.76,7.32,6.1,1.22,1.22,0,0,3.66,0,1.22,0,1.22,0,0,0,0,0,0,4.88,2.44,0,3.66,0,0,17.07,1.22,0,19.51,2.44,8.54,9.76,0,0,1.22,0,0,2.44,0,0,0,0,0,0,9.76,6.1,2.44,0,0,0,0,0,0,1.22,0,0,47,-6.59,-1,"ProudEM",NA,82
50,"I dated a guy after I got divorced and he used me.  He was dating someone else and would always come to me when he needed money.  I was better off then he was so I loaned him money.  My friend then told me she saw his with this other girl.  Things blew up and it got very ugly.  I'm so embarrased that I let him into my life.  I haven't dated anyone since.",1.09,50,71.04,25.77,10.57,4.05,97.3,67.57,36.49,27.03,16.22,0,0,10.81,0,9.46,1.35,9.46,9.46,5.41,10.81,1.35,18.92,4.05,2.7,1.35,0,0,2.7,1.35,1.35,0,1.35,0,21.62,1.35,2.7,2.7,10.81,13.51,0,2.7,2.7,2.7,1.35,4.05,1.35,1.35,0,0,1.35,0,1.35,0,0,9.46,2.7,1.35,2.7,4.05,0,12.16,4.05,2.7,17.57,1.35,4.05,12.16,0,0,0,4.05,0,0,0,0,0,0,0,0,12.16,9.46,0,0,0,0,0,0,0,2.7,0,0,53,-22.71,-1,"ProudEM",NA,74
51,"I decided to start saving for a summer vacation trip and I make time to do online surveys to make money. I eventually made enough to cover the trip without having to take any out of savings and i and my family was proud of me",87.57,6.42,97.31,66.89,23,13.04,91.3,54.35,13.04,13.04,13.04,0,0,0,0,0,4.35,21.74,6.52,2.17,6.52,2.17,19.57,0,0,0,0,2.17,2.17,2.17,0,0,0,0,2.17,2.17,0,0,0,13.04,2.17,6.52,0,2.17,0,2.17,0,0,0,0,0,0,0,0,0,6.52,2.17,2.17,0,2.17,0,6.52,10.87,2.17,15.22,4.35,2.17,8.7,0,4.35,2.17,6.52,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,2,25.67,-1,"ProudEM",NA,46
53,"i drove to a women's shelter to volunteer.  the streets were dirty and lined with makeshift houses out of cardboard, shopping cart and piles of clothes.  i felt uncomfortable but it was something i want to help out with.",95.02,30.4,46.75,2.7,13,23.08,82.05,53.85,12.82,7.69,7.69,0,0,0,0,5.13,5.13,23.08,5.13,0,7.69,0,12.82,2.56,0,0,0,0,2.56,0,2.56,2.56,0,0,5.13,0,0,2.56,0,10.26,2.56,0,2.56,2.56,0,2.56,2.56,0,0,2.56,2.56,2.56,0,0,0,2.56,2.56,0,2.56,0,0,10.26,2.56,0,10.26,2.56,7.69,0,0,2.56,2.56,2.56,0,0,0,0,0,0,0,0,12.82,7.69,2.56,0,0,0,0,0,0,2.56,0,0,20,32.57,-1,"ProudEM",NA,39
54,"I facilitated a week long course by myself. There were 6 attendees in my class. The course of was entitled .Impact of Crime'.",92.84,9.62,80.16,25.77,7.67,13.04,73.91,52.17,13.04,13.04,13.04,0,0,0,0,0,8.7,17.39,8.7,4.35,0,0,8.7,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,13.04,0,8.7,4.35,13.04,0,0,0,0,0,0,0,0,0,0,0,21.74,17.39,0,0,0,0,0,0,0,4.35,0,0,5,30,-1,"ProudEM",NA,23
55,"I finally received my Master's Degree in October of 2017. I remember being in my living room and opening up the envelope. It had my official diploma. I sat on the couch and put the diploma in my lap. I looked at it and was relived that the process was over at last. I was also very proud that I was able to accomplish this goal that I had set for myself. I put my cat next to the diploma on the couch and took a picture of it. Then I sent the picture to my mother.",61.27,9.01,99,44.66,12.12,16.49,90.72,62.89,23.71,16.49,16.49,0,0,0,0,7.22,8.25,15.46,7.22,3.09,6.19,0,15.46,1.03,0,0,1.03,0,1.03,1.03,0,0,0,0,3.09,1.03,0,1.03,0,1.03,1.03,0,0,0,0,0,3.09,3.09,0,0,1.03,0,1.03,0,0,8.25,0,4.12,3.09,2.06,0,11.34,0,1.03,21.65,4.12,11.34,7.22,5.15,0,3.09,0,0,0,0,0,0,0,0,0,9.28,8.25,0,0,0,0,0,0,0,1.03,0,0,23,13.5,-1,"ProudEM",NA,97
56,"I finished writing my fourth novel. I remember sitting in my chair outside on the deck with my laptop on my lap and the morning sun was shining and the birds were chirping and I wrote my final sentence and then wrote THE END and felt so accomplished.",54.96,4.8,99,25.77,24,20.83,87.5,54.17,16.67,16.67,16.67,0,0,0,0,0,8.33,10.42,4.17,2.08,14.58,0,18.75,2.08,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,4.17,2.08,0,2.08,0,0,0,0,0,2.08,0,2.08,0,0,0,14.58,0,2.08,20.83,0,10.42,10.42,10.42,2.08,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,3,11.25,-1,"ProudEM",NA,48
57,"I got out of a care home I had been in for 3 months after an accident.  My brother and his wife came to pick me up and I was able to use a zimmer to walk.  It was still difficult, and I had to power through pain and difficulty walking and getting in and out of the car.  My brother walked beside me, carrying luggage, as I struggled down the hall in the home.  Both he and his wife walked beside me into my apartment, ready to catch me if I should fall.  They stayed to settle me in and then I was alone in my apartment finally.  I was so relieved to finally be alone, and away from other people.",70.12,20.62,99,3.01,17.43,13.11,95.9,65.57,18.85,17.21,13.93,0,0,2.46,0.82,1.64,4.92,22.13,7.38,3.28,10.66,0,16.39,4.1,1.64,0,0.82,0.82,7.38,2.46,4.92,0.82,0,1.64,7.38,3.28,0,1.64,4.1,4.1,0,1.64,1.64,0.82,0,1.64,0.82,0,0,0.82,0.82,0,0.82,0,0,10.66,3.28,0.82,3.28,1.64,1.64,9.84,4.1,0.82,25.41,8.2,13.11,4.92,0,0,3.28,0,0,0,0,0,0,0,0,0,9.84,5.74,4.1,0,0,0,0,0,0,0,0,0,34,16.88,-1,"ProudEM",NA,122
58,"I graduated from college in May 2015.  This was a big accomplishment because I dropped out when I was pregnant with my first child, and I finally went back to school and graduated 15 years and three kids later.  I remember walking into the convocation center at graduation and looking around at the seats filled with people.  It was such an amazing feeling, one I thought would never come.  I cried all the way walking to my seat on the floor.",68.94,22.95,99,25.77,16.2,20.99,92.59,54.32,13.58,11.11,11.11,0,0,0,0,2.47,7.41,14.81,6.17,7.41,7.41,1.23,17.28,3.7,1.23,1.23,6.17,1.23,2.47,1.23,1.23,0,0,1.23,4.94,1.23,0,0,0,9.88,3.7,1.23,1.23,1.23,2.47,0,2.47,1.23,0,1.23,1.23,0,1.23,1.23,0,4.94,0,2.47,2.47,0,0,7.41,1.23,1.23,28.4,4.94,16.05,8.64,7.41,0,0,0,0,0,0,0,0,0,0,0,8.64,6.17,2.47,0,0,0,0,0,0,0,0,0,52,16.42,-1,"ProudEM",NA,81
59,"I graduated from college in may 2019. I laughed an sang the fight song for the last time and became the first person to have a college degree in my family. I was proud.",97.02,38.42,91.95,79.41,11.33,11.76,94.12,52.94,11.76,11.76,11.76,0,0,0,0,0,14.71,14.71,8.82,0,2.94,0,14.71,0,0,0,5.88,0,8.82,5.88,2.94,0,2.94,0,8.82,2.94,0,0,0,5.88,2.94,0,0,2.94,0,0,8.82,0,8.82,0,0,0,0,0,0,8.82,2.94,5.88,0,0,0,8.82,2.94,2.94,14.71,0,5.88,8.82,8.82,8.82,2.94,0,0,0,0,0,0,0,0,0,8.82,8.82,0,0,0,0,0,0,0,0,0,0,4,35.9,-1,"ProudEM",NA,34
6,"As I jump off the board and paddle my surfboard toward the waves breaking at the edge of the barrier reef, I a little nervous but also know that I can handle the conditions. I'm almost in the lineup of waves but wait, I'm not far enough out and that big wave is breaking on top of me. As my board is ripped out of my hands and my contact lenses are pulled from my eyes, I find myself struggling to make it back to the boat with my tail between my legs.",75.69,2.69,99,4.24,31,9.68,80.65,61.29,19.35,16.13,16.13,0,0,0,0,3.23,8.6,19.35,6.45,3.23,8.6,1.08,12.9,6.45,3.23,0,0,0,2.15,0,2.15,2.15,0,0,1.08,0,1.08,0,0,7.53,2.15,1.08,0,1.08,0,3.23,3.23,1.08,0,1.08,3.23,3.23,0,0,0,3.23,0,1.08,3.23,0,0,0,11.83,0,18.28,3.23,13.98,2.15,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3.23,3.23,0,0,0,0,0,0,2.15,0,0,39,19.23,-1,"ProudEM",NA,93
61,"I graduated my program in my college. I remember coming in and sitting down with my classmates in a separate room and then walking into the main stage area for the ceremony. I sat in the front row and watched multiple speakers before they started handing out diplomas. I got in line, made my way up to the stage, handed the emcee my name card, walked across the stage, accepted my diploma, and got to sit right back down. Sat through the rest of the names and programs and then went around to find my old friends and have pictures taken.",96.51,24.4,99,43.84,20.2,20.79,88.12,51.49,11.88,11.88,10.89,0,0,0,0.99,0,8.91,19.8,0.99,1.98,8.91,0,17.82,0.99,0.99,0,0,0.99,0.99,0.99,0,0,0,0,4.95,0,1.98,0,0,4.95,2.97,0.99,0,0,0,0.99,2.97,1.98,0.99,0,0,0,0,0,0,6.93,0.99,0,2.97,2.97,0,11.88,2.97,2.97,31.68,3.96,20.79,7.92,6.93,0,0.99,0,0,0,0,0,0,0,0,0,9.9,4.95,4.95,0,0,0,0,0,0,0,0,0,3,34.95,-1,"ProudEM",NA,101
62,"I had a break in 3 months ago. I confronted my neighbor about him stealing my items and he then pulled a gun on me and then I called the police.",35.22,25.93,99,1,15.5,9.68,90.32,61.29,25.81,25.81,19.35,0,0,6.45,0,0,9.68,9.68,3.23,3.23,12.9,0,9.68,0,0,0,3.23,0,6.45,0,6.45,0,3.23,0,12.9,0,3.23,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68,3.23,0,3.23,3.23,0,9.68,0,6.45,29.03,3.23,9.68,12.9,3.23,0,3.23,0,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,0,0,NA,4.19,-1,"ProudEM",NA,31
63,"I had a goal to jog a full mile. I took one weekend off and I went jogging and jogged a full mile. I was very excited that I achieved my goal.",46.07,3.05,99,81.93,10.67,12.5,100,53.12,21.88,18.75,18.75,0,0,0,0,3.12,9.38,6.25,6.25,3.12,6.25,0,12.5,9.38,0,0,3.12,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.62,0,9.38,0,15.62,0,12.5,0,0,31.25,12.5,15.62,3.12,9.38,12.5,0,0,0,0,0,0,0,0,0,0,9.38,9.38,0,0,0,0,0,0,0,0,0,0,7,8.14,-1,"ProudEM",NA,32
64,"I had an old friend (female) come out to see my band play- a woman I hadn't seen in 30 years since we went to school together- and over the course of the evening I decided I would like to have an affair with her. (I was and still am married). We didn't really do much that evening, just hugged as we said goodbye - but the seed was planted, and it would definitely lead to great trouble and embarrassment in the months to come...",60.8,76.25,85.62,87.2,28,13.1,96.43,60.71,14.29,11.9,7.14,3.57,0,1.19,0,2.38,8.33,15.48,11.9,4.76,7.14,2.38,20.24,3.57,1.19,0,1.19,1.19,8.33,5.95,2.38,1.19,0,0,16.67,1.19,1.19,3.57,0,10.71,1.19,2.38,2.38,0,1.19,3.57,3.57,2.38,1.19,0,0,0,0,0,0,13.1,8.33,1.19,2.38,1.19,1.19,10.71,7.14,0,19.05,4.76,5.95,8.33,3.57,2.38,0,0,0,0,0,0,0,0,0,0,19.05,5.95,2.38,0,0,0,0,3.57,0,2.38,4.76,0,118,13.35,-1,"ProudEM",NA,85
65,"I had invited someone for a hook up over to my home. However, this person thought I was my brother. I was immediately embarrassed that I was not the person this individual was looking for. After some awkward moments, he went his way and I tried to make it as normal as possible.",28.86,42.51,88.81,1,13.25,22.64,96.23,64.15,26.42,16.98,13.21,0,0,3.77,0,9.43,3.77,16.98,9.43,3.77,7.55,1.89,18.87,7.55,5.66,0,0,1.89,3.77,0,3.77,3.77,0,0,16.98,1.89,0,0,5.66,13.21,1.89,1.89,0,5.66,0,3.77,1.89,1.89,0,0,0,0,0,0,0,7.55,1.89,1.89,3.77,0,0,13.21,1.89,0,13.21,1.89,5.66,5.66,0,0,1.89,0,0,0,0,0,0,0,0,0,11.32,7.55,3.77,0,0,0,0,0,0,0,0,0,NA,1.7,-1,"ProudEM",NA,53
66,"i had just gotten hired at the hospital i currently work at. it was always a dream of mine to work at a hospital, and i remember sitting in orientation in a room filled with about a hundred people. there were round tables everywhere and food was being served. people were giving presentations and talks.",82.76,50,91.12,60.23,13.75,16.36,94.55,56.36,9.09,7.27,7.27,0,0,0,0,1.82,9.09,16.36,10.91,7.27,5.45,0,21.82,1.82,0,0,1.82,0,1.82,1.82,0,0,0,0,7.27,0,0,0,0,5.45,1.82,0,0,0,3.64,0,1.82,1.82,0,1.82,5.45,0,3.64,0,1.82,7.27,0,3.64,1.82,1.82,0,14.55,7.27,0,20,0,16.36,3.64,7.27,1.82,1.82,0,0,0,0,0,0,0,0,0,9.09,7.27,1.82,0,0,0,0,0,0,0,0,0,37,22.73,-1,"ProudEM",NA,55
67,"I had just started as a new employee in a new job. There were several other folks fresh out of school, just like me, and we were doing group training. Part of this training was to give a speech in front of the group about something embarassing. I really awkwardly decided to pick the fact that I had a dog growing up that knew no bounds and liked to hump random people. I had to stand in front of the whole group and then describe this. They also recorded the talks so we could go to a quiet room and listen to ourselves speak so we could become better presenters.",64.09,81.84,43.37,60.23,18.33,12.73,91.82,60,14.55,9.09,4.55,3.64,0,0,0.91,5.45,8.18,16.36,9.09,7.27,8.18,0.91,20,6.36,2.73,0,0,5.45,1.82,1.82,0,0,0,0,12.73,0.91,0,0,0,10,2.73,0.91,1.82,1.82,0.91,1.82,3.64,0,3.64,0,0.91,0,0,0.91,0,9.09,6.36,0.91,1.82,0.91,0,9.09,7.27,0.91,12.73,1.82,7.27,3.64,2.73,0,0.91,0,0,0,0,0,0,0,0,0,7.27,5.45,1.82,0,0,0,0,0,0,0,0,0,99,14.55,-1,"ProudEM",NA,110
68,"I had made a bunny-shaped cake for an Easter party at my in-laws' house.  The cake was very cute, and I had outlined the bunny's face and bow-tie with black gel icing.  As people began eating it, we realized that the icing was staining everything it touched - lips, teeth, facial hair, etc.  It was so embarassing to know that my mistake with using the wrong icing caused all that mess.",64.56,60.95,7.84,8.95,18,9.72,83.33,45.83,16.67,6.94,5.56,1.39,0,0,0,9.72,8.33,8.33,6.94,2.78,5.56,0,15.28,4.17,1.39,0,0,1.39,6.94,2.78,4.17,0,0,0,6.94,1.39,0,0,0,11.11,2.78,4.17,1.39,0,2.78,0,2.78,1.39,0,1.39,9.72,5.56,0,0,4.17,4.17,2.78,0,0,0,1.39,11.11,1.39,0,5.56,0,4.17,1.39,1.39,1.39,1.39,0,0,0,0,0,0,0,0,0,20.83,5.56,6.94,0,0,0,0,5.56,0,2.78,0,0,113,14.72,-1,"ProudEM",NA,71
69,"I had recently retired. My granddaughter and her boyfriend both started working full-time jobs. They needed a baby sitter for their children so I stepped up to the plate. I tried to treat the children with kindness and patience at all times.",83.3,82.39,77.74,95.29,10.75,25.58,93.02,46.51,16.28,16.28,9.3,0,0,2.33,4.65,0,6.98,13.95,2.33,2.33,6.98,0,11.63,4.65,2.33,0,0,4.65,4.65,4.65,0,0,0,0,18.6,4.65,2.33,4.65,2.33,4.65,0,0,2.33,0,2.33,0,0,0,0,0,0,0,0,0,0,13.95,2.33,4.65,6.98,0,0,9.3,0,0,20.93,2.33,9.3,9.3,6.98,0,0,0,0,0,0,0,0,0,0,0,11.63,9.3,0,0,0,0,0,2.33,0,0,0,0,32,23.01,-1,"ProudEM",NA,42
7,"As i was shopping with my husband at R.E.I. we had split up to look for different things. I found myself in the shoe department looking at the wall with all the different styles on it. Out of the corner of my eye i thought i spotted my husband. I casually made my way over towards him and was talking about how many new styles there were since the last time we were there. Getting no response i asked again only to realize it wasn't my husband. Embarrassment ensued.",67.14,18.97,99,11.53,13,18.68,94.51,60.44,20.88,17.58,14.29,2.2,0,1.1,0,3.3,5.49,19.78,6.59,6.59,3.3,2.2,17.58,4.4,3.3,1.1,0,2.2,2.2,0,1.1,1.1,0,0,9.89,3.3,0,0,4.4,13.19,3.3,4.4,0,0,1.1,4.4,3.3,3.3,0,0,2.2,2.2,0,0,0,8.79,5.49,0,2.2,1.1,0,9.89,2.2,0,18.68,0,13.19,5.49,1.1,1.1,0,1.1,0,0,1.1,0,1.1,0,0,0,10.99,9.89,0,0,0,0,0,0,0,1.1,0,0,51,15.71,-1,"ProudEM",NA,89
70,"I have Multiple Sclerosis and I have had it for 45 years.  I now use a power wheelchair most of the time.  My son's wedding was coming up and it was so important to me to have our mother and son dance.  I was determined.  Our older son edited down a song to two minutes. We used I Wish You Love by Sam Cooke. With the help of my Physical Therapist and 5 weeks of hard work the wedding day was here and it looked like maybe this could happen. I had sparkly silver sneakers to make a fun statement to go with my beautiful gown.  We were ready.  My husband gently helped me out of my chair and my son took my hand. As the music started I concentrated on my son and staying strong as he held me.  We swayed back and forth and I was so caught up in the moment that I didn't know what was happening around us. As the music slowed to it's end, I looked up and saw guests crying, flashes going off as people took photos. It felt like paparazzi! I was crying as well. It truly was one of the best two minutes of my life.",50.03,57.74,83.44,93.87,12.81,10.73,93.17,56.59,19.51,15.12,11.22,2.93,0.49,0.49,0,4.39,4.88,15.61,8.29,4.39,8.29,0.49,20,6.34,4.88,0.49,2.44,0.98,6.34,5.37,0.98,0,0,0.98,10.73,4.39,0.49,0.49,3.41,6.83,2.44,1.46,0.98,0.98,0.49,0.49,5.37,2.44,1.46,1.46,2.93,0.49,1.46,0,0.49,11.71,5.85,1.46,4.39,1.46,0,11.71,5.37,1.46,14.15,3.41,5.37,6.83,0.98,2.93,0,0,0,0,0.49,0,0,0,0.49,0,10.24,7.32,0.98,0,0,0,0.49,0,0,1.46,0,0,76,9.52,-1,"ProudEM",NA,205
71,"I have put in my 2 week notice at my job and one of the employees I have become close to is walking in the back door. I approach him but he just keeps walking telling me no. I feel disregarded and like a total boob in the middle of everyone. I do manage my composure and walk away talking to another employee.",58.58,13.32,99,25.77,15.75,17.46,95.24,61.9,20.63,17.46,14.29,0,0,3.17,0,3.17,6.35,15.87,7.94,3.17,6.35,1.59,22.22,1.59,3.17,0,3.17,3.17,0,0,0,0,0,0,7.94,0,0,0,3.17,9.52,4.76,0,0,0,3.17,1.59,1.59,0,0,1.59,1.59,1.59,0,1.59,0,6.35,0,0,4.76,1.59,0,0,14.29,0,23.81,7.94,14.29,3.17,6.35,0,1.59,0,0,0,1.59,1.59,0,0,0,0,6.35,6.35,0,0,0,0,0,0,0,0,0,0,10,12.54,-1,"ProudEM",NA,63
72,"I have two girlfriends . The one girlfriend found out about the other because of something I said and I found myself in trouble .",58.77,19.23,99,1,11.5,21.74,100,65.22,26.09,17.39,17.39,0,0,0,0,8.7,8.7,17.39,4.35,4.35,8.7,0,17.39,0,0,0,8.7,0,4.35,0,4.35,0,0,0,13.04,0,8.7,0,0,21.74,8.7,4.35,0,4.35,0,4.35,4.35,0,4.35,0,0,0,0,0,0,13.04,8.7,0,0,0,4.35,13.04,4.35,0,8.7,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,2,12.6,-1,"ProudEM",NA,25
73,"I hit a sales goal that allowed me to earn a trip to Maui. I had worked on the goal all year and completed it in December just before I went on vacation.",92.84,11.29,99,25.77,16.5,12.12,96.97,54.55,18.18,12.12,12.12,0,0,0,0,6.06,9.09,18.18,3.03,3.03,3.03,0,12.12,3.03,3.03,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,9.09,0,3.03,0,0,6.06,0,0,0,0,0,0,0,0,0,0,15.15,0,12.12,3.03,9.09,0,12.12,0,0,24.24,6.06,9.09,9.09,12.12,3.03,0,3.03,0,0,0,0,0,0,0,0,6.06,6.06,0,0,0,0,0,0,0,0,0,0,21,30,-1,"ProudEM",NA,33
74,"I interviewed for graduate school at my dream school. I spoke to several professors in the department, and explained what my interests were and how they aligned with my intended adviser and the department overall. It required a lot of walking back and forth through the hallways of the department. At one point, I was lost in one of the hallways, and unsure of how to find where I needed to go. I was almost late to that meeting, but I made it on time. Overall, the day went well, and I was accepted into the program.",78.87,30.3,90.49,44.66,16.17,22.68,95.88,58.76,15.46,11.34,10.31,0,0,0,1.03,4.12,8.25,17.53,4.12,6.19,9.28,0,14.43,1.03,0,4.12,2.06,2.06,5.15,3.09,2.06,1.03,0,1.03,6.19,0,0,0,0,14.43,3.09,4.12,1.03,5.15,0,1.03,1.03,0,1.03,0,0,0,0,0,0,3.09,0,1.03,1.03,0,1.03,11.34,2.06,0,15.46,3.09,9.28,4.12,12.37,1.03,0,0,0,0,1.03,0,0,0,1.03,0,12.37,6.19,6.19,0,0,0,0,0,0,0,0,0,19,20.73,-1,"ProudEM",NA,97
75,"I just started a new job for the summer. I'm a stay at home mom, and haven't been working outside the house since college. I decided to take a summer job at my local pool. I felt nervous but determined. I went to the pool in the early morning with my kids, talked to my boss, and started my day as pool monitor. It was a challenging job dealing with all the people who came, but I'm grateful I stuck through it.",86.78,11.14,99,71.55,13.67,17.07,98.78,53.66,17.07,13.41,13.41,0,0,0,0,3.66,10.98,15.85,6.1,1.22,6.1,1.22,19.51,4.88,1.22,1.22,0,1.22,4.88,3.66,1.22,1.22,0,0,6.1,1.22,0,1.22,0,9.76,3.66,1.22,0,0,1.22,3.66,2.44,1.22,0,1.22,0,0,0,0,0,6.1,0,3.66,1.22,1.22,0,12.2,6.1,0,21.95,3.66,8.54,10.98,8.54,3.66,2.44,0,0,0,0,0,0,0,0,0,15.85,7.32,4.88,0,0,0,0,0,0,3.66,0,0,4,25.12,-1,"ProudEM",NA,82
